Id,ActivityDay,Time,PM or AM,StepTotal
4020332650,4/22/2016,2:00:00,PM,0
4319703577,4/22/2016,2:00:00,PM,102
4388161847,4/22/2016,2:00:00,PM,150
4445114986,4/22/2016,2:00:00,PM,109
4558609924,4/22/2016,2:00:00,PM,438
4702921684,4/22/2016,2:00:00,PM,0
5553957443,4/22/2016,2:00:00,PM,556
5577150313,4/22/2016,2:00:00,PM,37
6117666160,4/22/2016,2:00:00,PM,542
6290855005,4/22/2016,2:00:00,PM,1071
6775888955,4/22/2016,2:00:00,PM,0
6962181067,4/22/2016,2:00:00,PM,271
7007744171,4/22/2016,2:00:00,PM,190
7086361926,4/22/2016,2:00:00,PM,138
8053475328,4/22/2016,2:00:00,PM,14
8253242879,4/22/2016,2:00:00,PM,341
8378563200,4/22/2016,2:00:00,PM,337
8583815059,4/22/2016,2:00:00,PM,616
8792009665,4/22/2016,2:00:00,PM,0
8877689391,4/22/2016,2:00:00,PM,393
1503960366,4/22/2016,1:00:00,PM,118
1624580081,4/22/2016,1:00:00,PM,149
1644430081,4/22/2016,1:00:00,PM,720
1844505072,4/22/2016,1:00:00,PM,619
1927972279,4/22/2016,1:00:00,PM,8
2022484408,4/22/2016,1:00:00,PM,920
2026352035,4/22/2016,1:00:00,PM,75
2320127002,4/22/2016,1:00:00,PM,0
2347167796,4/22/2016,1:00:00,PM,411
2873212765,4/22/2016,1:00:00,PM,813
3372868164,4/22/2016,1:00:00,PM,296
3977333714,4/22/2016,1:00:00,PM,3771
4020332650,4/22/2016,1:00:00,PM,0
4319703577,4/22/2016,1:00:00,PM,81
4388161847,4/22/2016,1:00:00,PM,9
4445114986,4/22/2016,1:00:00,PM,330
4558609924,4/22/2016,1:00:00,PM,365
4702921684,4/22/2016,1:00:00,PM,0
5553957443,4/22/2016,1:00:00,PM,319
5577150313,4/22/2016,1:00:00,PM,49
6117666160,4/22/2016,1:00:00,PM,526
6290855005,4/22/2016,1:00:00,PM,218
6775888955,4/22/2016,1:00:00,PM,0
6962181067,4/22/2016,1:00:00,PM,17
7007744171,4/22/2016,1:00:00,PM,236
7086361926,4/22/2016,1:00:00,PM,125
8053475328,4/22/2016,1:00:00,PM,4019
8253242879,4/22/2016,1:00:00,PM,616
8378563200,4/22/2016,1:00:00,PM,327
8583815059,4/22/2016,1:00:00,PM,2228
8792009665,4/22/2016,1:00:00,PM,23
8877689391,4/22/2016,1:00:00,PM,336
1503960366,4/22/2016,12:00:00,PM,38
1624580081,4/22/2016,12:00:00,PM,55
1644430081,4/22/2016,12:00:00,PM,556
1844505072,4/22/2016,12:00:00,PM,328
1927972279,4/22/2016,12:00:00,PM,133
2022484408,4/22/2016,12:00:00,PM,735
2026352035,4/22/2016,12:00:00,PM,109
2320127002,4/22/2016,12:00:00,PM,0
2347167796,4/22/2016,12:00:00,PM,276
2873212765,4/22/2016,12:00:00,PM,790
3372868164,4/22/2016,12:00:00,PM,0
3977333714,4/22/2016,12:00:00,PM,128
4020332650,4/22/2016,12:00:00,PM,0
4319703577,4/22/2016,12:00:00,PM,374
4388161847,4/22/2016,12:00:00,PM,409
4445114986,4/22/2016,12:00:00,PM,815
4558609924,4/22/2016,12:00:00,PM,147
4702921684,4/22/2016,12:00:00,PM,0
5553957443,4/22/2016,12:00:00,PM,335
5577150313,4/22/2016,12:00:00,PM,540
6117666160,4/22/2016,12:00:00,PM,551
6290855005,4/22/2016,12:00:00,PM,636
6775888955,4/22/2016,12:00:00,PM,0
6962181067,4/22/2016,12:00:00,PM,2193
7007744171,4/22/2016,12:00:00,PM,301
7086361926,4/22/2016,12:00:00,PM,353
8053475328,4/22/2016,12:00:00,PM,34
8253242879,4/22/2016,12:00:00,PM,0
8378563200,4/22/2016,12:00:00,PM,1162
8583815059,4/22/2016,12:00:00,PM,1690
8792009665,4/22/2016,12:00:00,PM,165
8877689391,4/22/2016,12:00:00,PM,220
1503960366,4/22/2016,11:00:00,AM,958
1624580081,4/22/2016,11:00:00,AM,205
1644430081,4/22/2016,11:00:00,AM,0
1844505072,4/22/2016,11:00:00,AM,762
1927972279,4/22/2016,11:00:00,AM,0
2022484408,4/22/2016,11:00:00,AM,548
2026352035,4/22/2016,11:00:00,AM,274
2320127002,4/22/2016,11:00:00,AM,0
2347167796,4/22/2016,11:00:00,AM,61
2873212765,4/22/2016,11:00:00,AM,361
3372868164,4/22/2016,11:00:00,AM,46
3977333714,4/22/2016,11:00:00,AM,928
4020332650,4/22/2016,11:00:00,AM,0
4319703577,4/22/2016,11:00:00,AM,477
4388161847,4/22/2016,11:00:00,AM,56
4445114986,4/22/2016,11:00:00,AM,467
4558609924,4/22/2016,11:00:00,AM,387
4702921684,4/22/2016,11:00:00,AM,0
5553957443,4/22/2016,11:00:00,AM,91
5577150313,4/22/2016,11:00:00,AM,335
6117666160,4/22/2016,11:00:00,AM,336
6290855005,4/22/2016,11:00:00,AM,688
6775888955,4/22/2016,11:00:00,AM,0
6962181067,4/22/2016,11:00:00,AM,788
7007744171,4/22/2016,11:00:00,AM,367
7086361926,4/22/2016,11:00:00,AM,357
8053475328,4/22/2016,11:00:00,AM,111
8253242879,4/22/2016,11:00:00,AM,0
8378563200,4/22/2016,11:00:00,AM,896
8583815059,4/22/2016,11:00:00,AM,1655
8792009665,4/22/2016,11:00:00,AM,257
8877689391,4/22/2016,11:00:00,AM,345
1503960366,4/22/2016,10:00:00,AM,29
1624580081,4/22/2016,10:00:00,AM,240
1644430081,4/22/2016,10:00:00,AM,0
1844505072,4/22/2016,10:00:00,AM,518
1927972279,4/22/2016,10:00:00,AM,0
2022484408,4/22/2016,10:00:00,AM,1439
2026352035,4/22/2016,10:00:00,AM,220
2320127002,4/22/2016,10:00:00,AM,0
2347167796,4/22/2016,10:00:00,AM,74
2873212765,4/22/2016,10:00:00,AM,972
3372868164,4/22/2016,10:00:00,AM,541
3977333714,4/22/2016,10:00:00,AM,712
4020332650,4/22/2016,10:00:00,AM,0
4319703577,4/22/2016,10:00:00,AM,4
4388161847,4/22/2016,10:00:00,AM,1035
4445114986,4/22/2016,10:00:00,AM,48
4558609924,4/22/2016,10:00:00,AM,487
4702921684,4/22/2016,10:00:00,AM,0
5553957443,4/22/2016,10:00:00,AM,112
5577150313,4/22/2016,10:00:00,AM,271
6117666160,4/22/2016,10:00:00,AM,275
6290855005,4/22/2016,10:00:00,AM,264
6775888955,4/22/2016,10:00:00,AM,0
6962181067,4/22/2016,10:00:00,AM,755
7007744171,4/22/2016,10:00:00,AM,62
7086361926,4/22/2016,10:00:00,AM,545
8053475328,4/22/2016,10:00:00,AM,0
8253242879,4/22/2016,10:00:00,AM,0
8378563200,4/22/2016,10:00:00,AM,599
8583815059,4/22/2016,10:00:00,AM,441
8792009665,4/22/2016,10:00:00,AM,88
8877689391,4/22/2016,10:00:00,AM,309
1503960366,4/22/2016,9:00:00,AM,192
1624580081,4/22/2016,9:00:00,AM,12
1644430081,4/22/2016,9:00:00,AM,0
1844505072,4/22/2016,9:00:00,AM,0
1927972279,4/22/2016,9:00:00,AM,0
2022484408,4/22/2016,9:00:00,AM,5596
2026352035,4/22/2016,9:00:00,AM,108
2320127002,4/22/2016,9:00:00,AM,0
2347167796,4/22/2016,9:00:00,AM,41
2873212765,4/22/2016,9:00:00,AM,677
3372868164,4/22/2016,9:00:00,AM,273
3977333714,4/22/2016,9:00:00,AM,354
4020332650,4/22/2016,9:00:00,AM,0
4319703577,4/22/2016,9:00:00,AM,115
4388161847,4/22/2016,9:00:00,AM,2203
4445114986,4/22/2016,9:00:00,AM,8
4558609924,4/22/2016,9:00:00,AM,235
4702921684,4/22/2016,9:00:00,AM,0
5553957443,4/22/2016,9:00:00,AM,290
5577150313,4/22/2016,9:00:00,AM,293
6117666160,4/22/2016,9:00:00,AM,284
6290855005,4/22/2016,9:00:00,AM,715
6775888955,4/22/2016,9:00:00,AM,0
6962181067,4/22/2016,9:00:00,AM,3301
7007744171,4/22/2016,9:00:00,AM,1489
7086361926,4/22/2016,9:00:00,AM,0
8053475328,4/22/2016,9:00:00,AM,0
8253242879,4/22/2016,9:00:00,AM,0
8378563200,4/22/2016,9:00:00,AM,1652
8583815059,4/22/2016,9:00:00,AM,146
8792009665,4/22/2016,9:00:00,AM,117
8877689391,4/22/2016,9:00:00,AM,369
1503960366,4/22/2016,8:00:00,AM,0
1624580081,4/22/2016,8:00:00,AM,0
1644430081,4/22/2016,8:00:00,AM,0
1844505072,4/22/2016,8:00:00,AM,0
1927972279,4/22/2016,8:00:00,AM,0
2022484408,4/22/2016,8:00:00,AM,473
2026352035,4/22/2016,8:00:00,AM,117
2320127002,4/22/2016,8:00:00,AM,0
2347167796,4/22/2016,8:00:00,AM,879
2873212765,4/22/2016,8:00:00,AM,800
3372868164,4/22/2016,8:00:00,AM,99
3977333714,4/22/2016,8:00:00,AM,0
4020332650,4/22/2016,8:00:00,AM,0
4319703577,4/22/2016,8:00:00,AM,1479
4388161847,4/22/2016,8:00:00,AM,2503
4445114986,4/22/2016,8:00:00,AM,0
4558609924,4/22/2016,8:00:00,AM,0
4702921684,4/22/2016,8:00:00,AM,0
5553957443,4/22/2016,8:00:00,AM,326
5577150313,4/22/2016,8:00:00,AM,315
6117666160,4/22/2016,8:00:00,AM,0
6290855005,4/22/2016,8:00:00,AM,419
6775888955,4/22/2016,8:00:00,AM,594
6962181067,4/22/2016,8:00:00,AM,180
7007744171,4/22/2016,8:00:00,AM,5545
7086361926,4/22/2016,8:00:00,AM,421
8053475328,4/22/2016,8:00:00,AM,0
8253242879,4/22/2016,8:00:00,AM,0
8378563200,4/22/2016,8:00:00,AM,4242
8583815059,4/22/2016,8:00:00,AM,0
8792009665,4/22/2016,8:00:00,AM,32
8877689391,4/22/2016,8:00:00,AM,963
1503960366,4/22/2016,7:00:00,AM,0
1624580081,4/22/2016,7:00:00,AM,142
1644430081,4/22/2016,7:00:00,AM,0
1844505072,4/22/2016,7:00:00,AM,0
1927972279,4/22/2016,7:00:00,AM,0
2022484408,4/22/2016,7:00:00,AM,715
2026352035,4/22/2016,7:00:00,AM,14
2320127002,4/22/2016,7:00:00,AM,230
2347167796,4/22/2016,7:00:00,AM,3724
2873212765,4/22/2016,7:00:00,AM,978
3372868164,4/22/2016,7:00:00,AM,0
3977333714,4/22/2016,7:00:00,AM,0
4020332650,4/22/2016,7:00:00,AM,0
4319703577,4/22/2016,7:00:00,AM,10
4388161847,4/22/2016,7:00:00,AM,619
4445114986,4/22/2016,7:00:00,AM,0
4558609924,4/22/2016,7:00:00,AM,0
4702921684,4/22/2016,7:00:00,AM,0
5553957443,4/22/2016,7:00:00,AM,1743
5577150313,4/22/2016,7:00:00,AM,432
6117666160,4/22/2016,7:00:00,AM,126
6290855005,4/22/2016,7:00:00,AM,757
6775888955,4/22/2016,7:00:00,AM,43
6962181067,4/22/2016,7:00:00,AM,818
7007744171,4/22/2016,7:00:00,AM,390
7086361926,4/22/2016,7:00:00,AM,729
8053475328,4/22/2016,7:00:00,AM,0
8253242879,4/22/2016,7:00:00,AM,0
8378563200,4/22/2016,7:00:00,AM,498
8583815059,4/22/2016,7:00:00,AM,0
8792009665,4/22/2016,7:00:00,AM,7
8877689391,4/22/2016,7:00:00,AM,927
1503960366,4/22/2016,6:00:00,AM,0
1624580081,4/22/2016,6:00:00,AM,0
1644430081,4/22/2016,6:00:00,AM,0
1844505072,4/22/2016,6:00:00,AM,0
1927972279,4/22/2016,6:00:00,AM,0
2022484408,4/22/2016,6:00:00,AM,60
2026352035,4/22/2016,6:00:00,AM,335
2320127002,4/22/2016,6:00:00,AM,529
2347167796,4/22/2016,6:00:00,AM,13
2873212765,4/22/2016,6:00:00,AM,57
3372868164,4/22/2016,6:00:00,AM,0
3977333714,4/22/2016,6:00:00,AM,17
4020332650,4/22/2016,6:00:00,AM,0
4319703577,4/22/2016,6:00:00,AM,0
4388161847,4/22/2016,6:00:00,AM,528
4445114986,4/22/2016,6:00:00,AM,62
4558609924,4/22/2016,6:00:00,AM,0
4702921684,4/22/2016,6:00:00,AM,0
5553957443,4/22/2016,6:00:00,AM,1360
5577150313,4/22/2016,6:00:00,AM,2196
6117666160,4/22/2016,6:00:00,AM,26
6290855005,4/22/2016,6:00:00,AM,202
6775888955,4/22/2016,6:00:00,AM,0
6962181067,4/22/2016,6:00:00,AM,7
7007744171,4/22/2016,6:00:00,AM,424
7086361926,4/22/2016,6:00:00,AM,9
8053475328,4/22/2016,6:00:00,AM,0
8253242879,4/22/2016,6:00:00,AM,0
8378563200,4/22/2016,6:00:00,AM,132
8583815059,4/22/2016,6:00:00,AM,0
8792009665,4/22/2016,6:00:00,AM,0
8877689391,4/22/2016,6:00:00,AM,259
1503960366,4/22/2016,5:00:00,AM,0
1624580081,4/22/2016,5:00:00,AM,0
1644430081,4/22/2016,5:00:00,AM,0
1844505072,4/22/2016,5:00:00,AM,0
1927972279,4/22/2016,5:00:00,AM,0
2022484408,4/22/2016,5:00:00,AM,0
2026352035,4/22/2016,5:00:00,AM,0
2320127002,4/22/2016,5:00:00,AM,249
2347167796,4/22/2016,5:00:00,AM,10
2873212765,4/22/2016,5:00:00,AM,230
3372868164,4/22/2016,5:00:00,AM,0
3977333714,4/22/2016,5:00:00,AM,12
4020332650,4/22/2016,5:00:00,AM,0
4319703577,4/22/2016,5:00:00,AM,18
4388161847,4/22/2016,5:00:00,AM,0
4445114986,4/22/2016,5:00:00,AM,0
4558609924,4/22/2016,5:00:00,AM,0
4702921684,4/22/2016,5:00:00,AM,0
5553957443,4/22/2016,5:00:00,AM,126
5577150313,4/22/2016,5:00:00,AM,608
6117666160,4/22/2016,5:00:00,AM,0
6290855005,4/22/2016,5:00:00,AM,0
6775888955,4/22/2016,5:00:00,AM,0
6962181067,4/22/2016,5:00:00,AM,0
7007744171,4/22/2016,5:00:00,AM,0
7086361926,4/22/2016,5:00:00,AM,0
8053475328,4/22/2016,5:00:00,AM,0
8253242879,4/22/2016,5:00:00,AM,0
8378563200,4/22/2016,5:00:00,AM,0
8583815059,4/22/2016,5:00:00,AM,0
8792009665,4/22/2016,5:00:00,AM,0
8877689391,4/22/2016,5:00:00,AM,0
1503960366,4/22/2016,4:00:00,AM,0
1624580081,4/22/2016,4:00:00,AM,0
1644430081,4/22/2016,4:00:00,AM,59
1844505072,4/22/2016,4:00:00,AM,0
1927972279,4/22/2016,4:00:00,AM,0
2022484408,4/22/2016,4:00:00,AM,0
2026352035,4/22/2016,4:00:00,AM,0
2320127002,4/22/2016,4:00:00,AM,70
2347167796,4/22/2016,4:00:00,AM,38
2873212765,4/22/2016,4:00:00,AM,0
3372868164,4/22/2016,4:00:00,AM,0
3977333714,4/22/2016,4:00:00,AM,0
4020332650,4/22/2016,4:00:00,AM,0
4319703577,4/22/2016,4:00:00,AM,0
4388161847,4/22/2016,4:00:00,AM,0
4445114986,4/22/2016,4:00:00,AM,0
4558609924,4/22/2016,4:00:00,AM,0
4702921684,4/22/2016,4:00:00,AM,0
5553957443,4/22/2016,4:00:00,AM,0
5577150313,4/22/2016,4:00:00,AM,0
6117666160,4/22/2016,4:00:00,AM,0
6290855005,4/22/2016,4:00:00,AM,0
6775888955,4/22/2016,4:00:00,AM,0
6962181067,4/22/2016,4:00:00,AM,0
7007744171,4/22/2016,4:00:00,AM,0
7086361926,4/22/2016,4:00:00,AM,0
8053475328,4/22/2016,4:00:00,AM,0
8253242879,4/22/2016,4:00:00,AM,0
8378563200,4/22/2016,4:00:00,AM,341
8583815059,4/22/2016,4:00:00,AM,0
8792009665,4/22/2016,4:00:00,AM,0
8877689391,4/22/2016,4:00:00,AM,0
1503960366,4/22/2016,3:00:00,AM,0
1624580081,4/22/2016,3:00:00,AM,105
1644430081,4/22/2016,3:00:00,AM,0
1844505072,4/22/2016,3:00:00,AM,0
1927972279,4/22/2016,3:00:00,AM,0
2022484408,4/22/2016,3:00:00,AM,0
2026352035,4/22/2016,3:00:00,AM,0
2320127002,4/22/2016,3:00:00,AM,253
2347167796,4/22/2016,3:00:00,AM,0
2873212765,4/22/2016,3:00:00,AM,0
3372868164,4/22/2016,3:00:00,AM,0
3977333714,4/22/2016,3:00:00,AM,9
4020332650,4/22/2016,3:00:00,AM,0
4319703577,4/22/2016,3:00:00,AM,0
4388161847,4/22/2016,3:00:00,AM,0
4445114986,4/22/2016,3:00:00,AM,8
4558609924,4/22/2016,3:00:00,AM,0
4702921684,4/22/2016,3:00:00,AM,0
5553957443,4/22/2016,3:00:00,AM,0
5577150313,4/22/2016,3:00:00,AM,206
6117666160,4/22/2016,3:00:00,AM,4
6290855005,4/22/2016,3:00:00,AM,0
6775888955,4/22/2016,3:00:00,AM,0
6962181067,4/22/2016,3:00:00,AM,0
7007744171,4/22/2016,3:00:00,AM,0
7086361926,4/22/2016,3:00:00,AM,0
8053475328,4/22/2016,3:00:00,AM,0
8253242879,4/22/2016,3:00:00,AM,0
8378563200,4/22/2016,3:00:00,AM,0
8583815059,4/22/2016,3:00:00,AM,0
8792009665,4/22/2016,3:00:00,AM,0
8877689391,4/22/2016,3:00:00,AM,0
1503960366,4/22/2016,2:00:00,AM,0
1624580081,4/22/2016,2:00:00,AM,0
1644430081,4/22/2016,2:00:00,AM,329
1844505072,4/22/2016,2:00:00,AM,0
1927972279,4/22/2016,2:00:00,AM,0
2022484408,4/22/2016,2:00:00,AM,0
2026352035,4/22/2016,2:00:00,AM,0
2320127002,4/22/2016,2:00:00,AM,164
2347167796,4/22/2016,2:00:00,AM,0
2873212765,4/22/2016,2:00:00,AM,0
3372868164,4/22/2016,2:00:00,AM,0
3977333714,4/22/2016,2:00:00,AM,0
4020332650,4/22/2016,2:00:00,AM,0
4319703577,4/22/2016,2:00:00,AM,0
4388161847,4/22/2016,2:00:00,AM,0
4445114986,4/22/2016,2:00:00,AM,206
4558609924,4/22/2016,2:00:00,AM,0
4702921684,4/22/2016,2:00:00,AM,0
5553957443,4/22/2016,2:00:00,AM,14
5577150313,4/22/2016,2:00:00,AM,0
6117666160,4/22/2016,2:00:00,AM,0
6290855005,4/22/2016,2:00:00,AM,0
6775888955,4/22/2016,2:00:00,AM,0
6962181067,4/22/2016,2:00:00,AM,0
7007744171,4/22/2016,2:00:00,AM,0
7086361926,4/22/2016,2:00:00,AM,0
8053475328,4/22/2016,2:00:00,AM,142
8253242879,4/22/2016,2:00:00,AM,0
8378563200,4/22/2016,2:00:00,AM,0
8583815059,4/22/2016,2:00:00,AM,0
8792009665,4/22/2016,2:00:00,AM,18
8877689391,4/22/2016,2:00:00,AM,0
1503960366,4/22/2016,1:00:00,AM,0
1624580081,4/22/2016,1:00:00,AM,0
1644430081,4/22/2016,1:00:00,AM,0
1844505072,4/22/2016,1:00:00,AM,0
1927972279,4/22/2016,1:00:00,AM,0
2022484408,4/22/2016,1:00:00,AM,0
2026352035,4/22/2016,1:00:00,AM,0
2320127002,4/22/2016,1:00:00,AM,429
2347167796,4/22/2016,1:00:00,AM,0
2873212765,4/22/2016,1:00:00,AM,0
3372868164,4/22/2016,1:00:00,AM,0
3977333714,4/22/2016,1:00:00,AM,166
4020332650,4/22/2016,1:00:00,AM,0
4319703577,4/22/2016,1:00:00,AM,0
4388161847,4/22/2016,1:00:00,AM,0
4445114986,4/22/2016,1:00:00,AM,107
4558609924,4/22/2016,1:00:00,AM,62
4702921684,4/22/2016,1:00:00,AM,0
5553957443,4/22/2016,1:00:00,AM,0
5577150313,4/22/2016,1:00:00,AM,0
6117666160,4/22/2016,1:00:00,AM,0
6290855005,4/22/2016,1:00:00,AM,0
6775888955,4/22/2016,1:00:00,AM,0
6962181067,4/22/2016,1:00:00,AM,0
7007744171,4/22/2016,1:00:00,AM,0
7086361926,4/22/2016,1:00:00,AM,0
8053475328,4/22/2016,1:00:00,AM,50
8253242879,4/22/2016,1:00:00,AM,0
8378563200,4/22/2016,1:00:00,AM,0
8583815059,4/22/2016,1:00:00,AM,0
8792009665,4/22/2016,1:00:00,AM,16
8877689391,4/22/2016,1:00:00,AM,0
1503960366,4/22/2016,12:00:00,AM,0
1624580081,4/22/2016,12:00:00,AM,0
1644430081,4/22/2016,12:00:00,AM,0
1844505072,4/22/2016,12:00:00,AM,0
1927972279,4/22/2016,12:00:00,AM,0
2022484408,4/22/2016,12:00:00,AM,0
2026352035,4/22/2016,12:00:00,AM,0
2320127002,4/22/2016,12:00:00,AM,210
2347167796,4/22/2016,12:00:00,AM,0
2873212765,4/22/2016,12:00:00,AM,0
3372868164,4/22/2016,12:00:00,AM,0
3977333714,4/22/2016,12:00:00,AM,141
4020332650,4/22/2016,12:00:00,AM,0
4319703577,4/22/2016,12:00:00,AM,10
4388161847,4/22/2016,12:00:00,AM,0
4445114986,4/22/2016,12:00:00,AM,112
4558609924,4/22/2016,12:00:00,AM,32
4702921684,4/22/2016,12:00:00,AM,0
5553957443,4/22/2016,12:00:00,AM,0
5577150313,4/22/2016,12:00:00,AM,9
6117666160,4/22/2016,12:00:00,AM,80
6290855005,4/22/2016,12:00:00,AM,0
6775888955,4/22/2016,12:00:00,AM,0
6962181067,4/22/2016,12:00:00,AM,0
7007744171,4/22/2016,12:00:00,AM,0
7086361926,4/22/2016,12:00:00,AM,0
8053475328,4/22/2016,12:00:00,AM,18
8253242879,4/22/2016,12:00:00,AM,0
8378563200,4/22/2016,12:00:00,AM,75
8583815059,4/22/2016,12:00:00,AM,96
8792009665,4/22/2016,12:00:00,AM,17
8877689391,4/22/2016,12:00:00,AM,0
1503960366,4/21/2016,11:00:00,PM,598
1624580081,4/21/2016,11:00:00,PM,0
1644430081,4/21/2016,11:00:00,PM,21
1844505072,4/21/2016,11:00:00,PM,0
1927972279,4/21/2016,11:00:00,PM,0
2022484408,4/21/2016,11:00:00,PM,0
2026352035,4/21/2016,11:00:00,PM,19
2320127002,4/21/2016,11:00:00,PM,322
2347167796,4/21/2016,11:00:00,PM,0
2873212765,4/21/2016,11:00:00,PM,0
3372868164,4/21/2016,11:00:00,PM,0
3977333714,4/21/2016,11:00:00,PM,22
4020332650,4/21/2016,11:00:00,PM,0
4319703577,4/21/2016,11:00:00,PM,5
4388161847,4/21/2016,11:00:00,PM,0
4445114986,4/21/2016,11:00:00,PM,100
4558609924,4/21/2016,11:00:00,PM,102
4702921684,4/21/2016,11:00:00,PM,0
5553957443,4/21/2016,11:00:00,PM,619
5577150313,4/21/2016,11:00:00,PM,0
6117666160,4/21/2016,11:00:00,PM,100
6290855005,4/21/2016,11:00:00,PM,0
6775888955,4/21/2016,11:00:00,PM,0
6962181067,4/21/2016,11:00:00,PM,0
7007744171,4/21/2016,11:00:00,PM,0
7086361926,4/21/2016,11:00:00,PM,257
8053475328,4/21/2016,11:00:00,PM,102
8253242879,4/21/2016,11:00:00,PM,138
8378563200,4/21/2016,11:00:00,PM,0
8583815059,4/21/2016,11:00:00,PM,24
8792009665,4/21/2016,11:00:00,PM,0
8877689391,4/21/2016,11:00:00,PM,0
1503960366,4/21/2016,10:00:00,PM,89
1624580081,4/21/2016,10:00:00,PM,180
1644430081,4/21/2016,10:00:00,PM,0
1844505072,4/21/2016,10:00:00,PM,385
1927972279,4/21/2016,10:00:00,PM,0
2022484408,4/21/2016,10:00:00,PM,0
2026352035,4/21/2016,10:00:00,PM,9
2320127002,4/21/2016,10:00:00,PM,526
2347167796,4/21/2016,10:00:00,PM,80
2873212765,4/21/2016,10:00:00,PM,0
3372868164,4/21/2016,10:00:00,PM,70
3977333714,4/21/2016,10:00:00,PM,31
4020332650,4/21/2016,10:00:00,PM,0
4319703577,4/21/2016,10:00:00,PM,157
4388161847,4/21/2016,10:00:00,PM,0
4445114986,4/21/2016,10:00:00,PM,182
4558609924,4/21/2016,10:00:00,PM,208
4702921684,4/21/2016,10:00:00,PM,0
5553957443,4/21/2016,10:00:00,PM,39
5577150313,4/21/2016,10:00:00,PM,139
6117666160,4/21/2016,10:00:00,PM,152
6290855005,4/21/2016,10:00:00,PM,0
6775888955,4/21/2016,10:00:00,PM,0
6962181067,4/21/2016,10:00:00,PM,20
7007744171,4/21/2016,10:00:00,PM,0
7086361926,4/21/2016,10:00:00,PM,629
8053475328,4/21/2016,10:00:00,PM,4407
8253242879,4/21/2016,10:00:00,PM,221
8378563200,4/21/2016,10:00:00,PM,0
8583815059,4/21/2016,10:00:00,PM,0
8792009665,4/21/2016,10:00:00,PM,0
8877689391,4/21/2016,10:00:00,PM,356
1503960366,4/21/2016,9:00:00,PM,970
1624580081,4/21/2016,9:00:00,PM,180
1644430081,4/21/2016,9:00:00,PM,161
1844505072,4/21/2016,9:00:00,PM,130
1927972279,4/21/2016,9:00:00,PM,0
2022484408,4/21/2016,9:00:00,PM,0
2026352035,4/21/2016,9:00:00,PM,16
2320127002,4/21/2016,9:00:00,PM,974
2347167796,4/21/2016,9:00:00,PM,3410
2873212765,4/21/2016,9:00:00,PM,216
3372868164,4/21/2016,9:00:00,PM,12
3977333714,4/21/2016,9:00:00,PM,74
4020332650,4/21/2016,9:00:00,PM,0
4319703577,4/21/2016,9:00:00,PM,6
4388161847,4/21/2016,9:00:00,PM,32
4445114986,4/21/2016,9:00:00,PM,158
4558609924,4/21/2016,9:00:00,PM,271
4702921684,4/21/2016,9:00:00,PM,0
5553957443,4/21/2016,9:00:00,PM,1472
5577150313,4/21/2016,9:00:00,PM,8
6117666160,4/21/2016,9:00:00,PM,411
6290855005,4/21/2016,9:00:00,PM,0
6775888955,4/21/2016,9:00:00,PM,0
6962181067,4/21/2016,9:00:00,PM,0
7007744171,4/21/2016,9:00:00,PM,70
7086361926,4/21/2016,9:00:00,PM,698
8053475328,4/21/2016,9:00:00,PM,625
8253242879,4/21/2016,9:00:00,PM,238
8378563200,4/21/2016,9:00:00,PM,0
8583815059,4/21/2016,9:00:00,PM,383
8792009665,4/21/2016,9:00:00,PM,0
8877689391,4/21/2016,9:00:00,PM,359
1503960366,4/21/2016,8:00:00,PM,3541
1624580081,4/21/2016,8:00:00,PM,88
1644430081,4/21/2016,8:00:00,PM,320
1844505072,4/21/2016,8:00:00,PM,2043
1927972279,4/21/2016,8:00:00,PM,0
2022484408,4/21/2016,8:00:00,PM,162
2026352035,4/21/2016,8:00:00,PM,295
2320127002,4/21/2016,8:00:00,PM,0
2347167796,4/21/2016,8:00:00,PM,1880
2873212765,4/21/2016,8:00:00,PM,117
3372868164,4/21/2016,8:00:00,PM,495
3977333714,4/21/2016,8:00:00,PM,25
4020332650,4/21/2016,8:00:00,PM,0
4319703577,4/21/2016,8:00:00,PM,0
4388161847,4/21/2016,8:00:00,PM,1394
4445114986,4/21/2016,8:00:00,PM,327
4558609924,4/21/2016,8:00:00,PM,212
4702921684,4/21/2016,8:00:00,PM,543
5553957443,4/21/2016,8:00:00,PM,9
5577150313,4/21/2016,8:00:00,PM,239
6117666160,4/21/2016,8:00:00,PM,49
6290855005,4/21/2016,8:00:00,PM,0
6775888955,4/21/2016,8:00:00,PM,0
6962181067,4/21/2016,8:00:00,PM,20
7007744171,4/21/2016,8:00:00,PM,36
7086361926,4/21/2016,8:00:00,PM,439
8053475328,4/21/2016,8:00:00,PM,0
8253242879,4/21/2016,8:00:00,PM,325
8378563200,4/21/2016,8:00:00,PM,19
8583815059,4/21/2016,8:00:00,PM,145
8792009665,4/21/2016,8:00:00,PM,0
8877689391,4/21/2016,8:00:00,PM,156
1503960366,4/21/2016,7:00:00,PM,100
1624580081,4/21/2016,7:00:00,PM,2880
1644430081,4/21/2016,7:00:00,PM,120
1844505072,4/21/2016,7:00:00,PM,547
1927972279,4/21/2016,7:00:00,PM,0
2022484408,4/21/2016,7:00:00,PM,370
2026352035,4/21/2016,7:00:00,PM,102
2320127002,4/21/2016,7:00:00,PM,61
2347167796,4/21/2016,7:00:00,PM,294
2873212765,4/21/2016,7:00:00,PM,86
