Id,ActivityDay,Time,PM or AM,Calories
6290855005,04/26/16,8:00:00 AM,AM,86
6775888955,04/26/16,8:00:00 AM,AM,227
6962181067,04/26/16,8:00:00 AM,AM,93
7007744171,04/26/16,8:00:00 AM,AM,82
7086361926,04/26/16,8:00:00 AM,AM,87
8053475328,04/26/16,8:00:00 AM,AM,73
8253242879,04/26/16,8:00:00 AM,AM,61
8378563200,04/26/16,8:00:00 AM,AM,443
8583815059,04/26/16,8:00:00 AM,AM,84
8792009665,04/26/16,8:00:00 AM,AM,70
8877689391,04/26/16,8:00:00 AM,AM,139
1503960366,04/26/16,7:00:00 AM,AM,52
1624580081,04/26/16,7:00:00 AM,AM,50
1644430081,04/26/16,7:00:00 AM,AM,84
1844505072,04/26/16,7:00:00 AM,AM,56
1927972279,04/26/16,7:00:00 AM,AM,86
2022484408,04/26/16,7:00:00 AM,AM,135
2026352035,04/26/16,7:00:00 AM,AM,68
2320127002,04/26/16,7:00:00 AM,AM,55
2347167796,04/26/16,7:00:00 AM,AM,72
2873212765,04/26/16,7:00:00 AM,AM,94
3372868164,04/26/16,7:00:00 AM,AM,65
3977333714,04/26/16,7:00:00 AM,AM,42
4020332650,04/26/16,7:00:00 AM,AM,83
4319703577,04/26/16,7:00:00 AM,AM,69
4388161847,04/26/16,7:00:00 AM,AM,149
4445114986,04/26/16,7:00:00 AM,AM,74
4558609924,04/26/16,7:00:00 AM,AM,56
4702921684,04/26/16,7:00:00 AM,AM,122
5553957443,04/26/16,7:00:00 AM,AM,172
5577150313,04/26/16,7:00:00 AM,AM,124
6117666160,04/26/16,7:00:00 AM,AM,68
6290855005,04/26/16,7:00:00 AM,AM,86
6775888955,04/26/16,7:00:00 AM,AM,77
6962181067,04/26/16,7:00:00 AM,AM,106
7007744171,04/26/16,7:00:00 AM,AM,143
7086361926,04/26/16,7:00:00 AM,AM,136
8053475328,04/26/16,7:00:00 AM,AM,73
8253242879,04/26/16,7:00:00 AM,AM,59
8378563200,04/26/16,7:00:00 AM,AM,155
8583815059,04/26/16,7:00:00 AM,AM,84
8792009665,04/26/16,7:00:00 AM,AM,70
8877689391,04/26/16,7:00:00 AM,AM,141
1503960366,04/26/16,6:00:00 AM,AM,48
1624580081,04/26/16,6:00:00 AM,AM,51
1644430081,04/26/16,6:00:00 AM,AM,84
1844505072,04/26/16,6:00:00 AM,AM,56
1927972279,04/26/16,6:00:00 AM,AM,88
2022484408,04/26/16,6:00:00 AM,AM,62
2026352035,04/26/16,6:00:00 AM,AM,51
2320127002,04/26/16,6:00:00 AM,AM,55
2347167796,04/26/16,6:00:00 AM,AM,74
2873212765,04/26/16,6:00:00 AM,AM,68
3372868164,04/26/16,6:00:00 AM,AM,66
3977333714,04/26/16,6:00:00 AM,AM,42
4020332650,04/26/16,6:00:00 AM,AM,83
4319703577,04/26/16,6:00:00 AM,AM,61
4388161847,04/26/16,6:00:00 AM,AM,307
4445114986,04/26/16,6:00:00 AM,AM,69
4558609924,04/26/16,6:00:00 AM,AM,56
4702921684,04/26/16,6:00:00 AM,AM,184
5553957443,04/26/16,6:00:00 AM,AM,124
5577150313,04/26/16,6:00:00 AM,AM,296
6117666160,04/26/16,6:00:00 AM,AM,62
6290855005,04/26/16,6:00:00 AM,AM,86
6775888955,04/26/16,6:00:00 AM,AM,322
6962181067,04/26/16,6:00:00 AM,AM,69
7007744171,04/26/16,6:00:00 AM,AM,156
7086361926,04/26/16,6:00:00 AM,AM,71
8053475328,04/26/16,6:00:00 AM,AM,73
8253242879,04/26/16,6:00:00 AM,AM,59
8378563200,04/26/16,6:00:00 AM,AM,123
8583815059,04/26/16,6:00:00 AM,AM,84
8792009665,04/26/16,6:00:00 AM,AM,70
8877689391,04/26/16,6:00:00 AM,AM,81
1503960366,04/26/16,5:00:00 AM,AM,49
1624580081,04/26/16,5:00:00 AM,AM,50
1644430081,04/26/16,5:00:00 AM,AM,84
1844505072,04/26/16,5:00:00 AM,AM,56
1927972279,04/26/16,5:00:00 AM,AM,86
2022484408,04/26/16,5:00:00 AM,AM,62
2026352035,04/26/16,5:00:00 AM,AM,47
2320127002,04/26/16,5:00:00 AM,AM,55
2347167796,04/26/16,5:00:00 AM,AM,57
2873212765,04/26/16,5:00:00 AM,AM,77
3372868164,04/26/16,5:00:00 AM,AM,57
3977333714,04/26/16,5:00:00 AM,AM,42
4020332650,04/26/16,5:00:00 AM,AM,83
4319703577,04/26/16,5:00:00 AM,AM,61
4388161847,04/26/16,5:00:00 AM,AM,202
4445114986,04/26/16,5:00:00 AM,AM,71
4558609924,04/26/16,5:00:00 AM,AM,56
4702921684,04/26/16,5:00:00 AM,AM,92
5553957443,04/26/16,5:00:00 AM,AM,57
5577150313,04/26/16,5:00:00 AM,AM,230
6117666160,04/26/16,5:00:00 AM,AM,62
6290855005,04/26/16,5:00:00 AM,AM,86
6775888955,04/26/16,5:00:00 AM,AM,273
6962181067,04/26/16,5:00:00 AM,AM,54
7007744171,04/26/16,5:00:00 AM,AM,65
7086361926,04/26/16,5:00:00 AM,AM,68
8053475328,04/26/16,5:00:00 AM,AM,73
8253242879,04/26/16,5:00:00 AM,AM,59
8378563200,04/26/16,5:00:00 AM,AM,94
8583815059,04/26/16,5:00:00 AM,AM,84
8792009665,04/26/16,5:00:00 AM,AM,70
8877689391,04/26/16,5:00:00 AM,AM,73
1503960366,04/26/16,4:00:00 AM,AM,48
1624580081,04/26/16,4:00:00 AM,AM,50
1644430081,04/26/16,4:00:00 AM,AM,84
1844505072,04/26/16,4:00:00 AM,AM,56
1927972279,04/26/16,4:00:00 AM,AM,86
2022484408,04/26/16,4:00:00 AM,AM,62
2026352035,04/26/16,4:00:00 AM,AM,47
2320127002,04/26/16,4:00:00 AM,AM,55
2347167796,04/26/16,4:00:00 AM,AM,57
2873212765,04/26/16,4:00:00 AM,AM,52
3372868164,04/26/16,4:00:00 AM,AM,57
3977333714,04/26/16,4:00:00 AM,AM,43
4020332650,04/26/16,4:00:00 AM,AM,83
4319703577,04/26/16,4:00:00 AM,AM,61
4388161847,04/26/16,4:00:00 AM,AM,84
4445114986,04/26/16,4:00:00 AM,AM,71
4558609924,04/26/16,4:00:00 AM,AM,56
4702921684,04/26/16,4:00:00 AM,AM,85
5553957443,04/26/16,4:00:00 AM,AM,56
5577150313,04/26/16,4:00:00 AM,AM,81
6117666160,04/26/16,4:00:00 AM,AM,62
6290855005,04/26/16,4:00:00 AM,AM,86
6775888955,04/26/16,4:00:00 AM,AM,77
6962181067,04/26/16,4:00:00 AM,AM,54
7007744171,04/26/16,4:00:00 AM,AM,65
7086361926,04/26/16,4:00:00 AM,AM,68
8053475328,04/26/16,4:00:00 AM,AM,73
8253242879,04/26/16,4:00:00 AM,AM,59
8378563200,04/26/16,4:00:00 AM,AM,97
8583815059,04/26/16,4:00:00 AM,AM,84
8792009665,04/26/16,4:00:00 AM,AM,70
8877689391,04/26/16,4:00:00 AM,AM,73
1503960366,04/26/16,3:00:00 AM,AM,64
1624580081,04/26/16,3:00:00 AM,AM,50
1644430081,04/26/16,3:00:00 AM,AM,84
1844505072,04/26/16,3:00:00 AM,AM,56
1927972279,04/26/16,3:00:00 AM,AM,92
2022484408,04/26/16,3:00:00 AM,AM,62
2026352035,04/26/16,3:00:00 AM,AM,47
2320127002,04/26/16,3:00:00 AM,AM,55
2347167796,04/26/16,3:00:00 AM,AM,57
2873212765,04/26/16,3:00:00 AM,AM,52
3372868164,04/26/16,3:00:00 AM,AM,56
3977333714,04/26/16,3:00:00 AM,AM,46
4020332650,04/26/16,3:00:00 AM,AM,83
4319703577,04/26/16,3:00:00 AM,AM,61
4388161847,04/26/16,3:00:00 AM,AM,81
4445114986,04/26/16,3:00:00 AM,AM,69
4558609924,04/26/16,3:00:00 AM,AM,56
4702921684,04/26/16,3:00:00 AM,AM,84
5553957443,04/26/16,3:00:00 AM,AM,57
5577150313,04/26/16,3:00:00 AM,AM,76
6117666160,04/26/16,3:00:00 AM,AM,62
6290855005,04/26/16,3:00:00 AM,AM,86
6775888955,04/26/16,3:00:00 AM,AM,77
6962181067,04/26/16,3:00:00 AM,AM,54
7007744171,04/26/16,3:00:00 AM,AM,65
7086361926,04/26/16,3:00:00 AM,AM,68
8053475328,04/26/16,3:00:00 AM,AM,73
8253242879,04/26/16,3:00:00 AM,AM,59
8378563200,04/26/16,3:00:00 AM,AM,91
8583815059,04/26/16,3:00:00 AM,AM,84
8792009665,04/26/16,3:00:00 AM,AM,70
8877689391,04/26/16,3:00:00 AM,AM,73
1503960366,04/26/16,2:00:00 AM,AM,51
1624580081,04/26/16,2:00:00 AM,AM,50
1644430081,04/26/16,2:00:00 AM,AM,84
1844505072,04/26/16,2:00:00 AM,AM,56
1927972279,04/26/16,2:00:00 AM,AM,87
2022484408,04/26/16,2:00:00 AM,AM,62
2026352035,04/26/16,2:00:00 AM,AM,47
2320127002,04/26/16,2:00:00 AM,AM,64
2347167796,04/26/16,2:00:00 AM,AM,57
2873212765,04/26/16,2:00:00 AM,AM,52
3372868164,04/26/16,2:00:00 AM,AM,57
3977333714,04/26/16,2:00:00 AM,AM,47
4020332650,04/26/16,2:00:00 AM,AM,83
4319703577,04/26/16,2:00:00 AM,AM,61
4388161847,04/26/16,2:00:00 AM,AM,80
4445114986,04/26/16,2:00:00 AM,AM,69
4558609924,04/26/16,2:00:00 AM,AM,56
4702921684,04/26/16,2:00:00 AM,AM,85
5553957443,04/26/16,2:00:00 AM,AM,57
5577150313,04/26/16,2:00:00 AM,AM,77
6117666160,04/26/16,2:00:00 AM,AM,62
6290855005,04/26/16,2:00:00 AM,AM,86
6775888955,04/26/16,2:00:00 AM,AM,77
6962181067,04/26/16,2:00:00 AM,AM,54
7007744171,04/26/16,2:00:00 AM,AM,65
7086361926,04/26/16,2:00:00 AM,AM,69
8053475328,04/26/16,2:00:00 AM,AM,87
8253242879,04/26/16,2:00:00 AM,AM,59
8378563200,04/26/16,2:00:00 AM,AM,90
8583815059,04/26/16,2:00:00 AM,AM,84
8792009665,04/26/16,2:00:00 AM,AM,70
8877689391,04/26/16,2:00:00 AM,AM,73
1503960366,04/26/16,1:00:00 AM,AM,66
1624580081,04/26/16,1:00:00 AM,AM,51
1644430081,04/26/16,1:00:00 AM,AM,84
1844505072,04/26/16,1:00:00 AM,AM,56
1927972279,04/26/16,1:00:00 AM,AM,89
2022484408,04/26/16,1:00:00 AM,AM,62
2026352035,04/26/16,1:00:00 AM,AM,47
2320127002,04/26/16,1:00:00 AM,AM,60
2347167796,04/26/16,1:00:00 AM,AM,57
2873212765,04/26/16,1:00:00 AM,AM,52
3372868164,04/26/16,1:00:00 AM,AM,57
3977333714,04/26/16,1:00:00 AM,AM,44
4020332650,04/26/16,1:00:00 AM,AM,83
4319703577,04/26/16,1:00:00 AM,AM,61
4388161847,04/26/16,1:00:00 AM,AM,79
4445114986,04/26/16,1:00:00 AM,AM,100
4558609924,04/26/16,1:00:00 AM,AM,56
4702921684,04/26/16,1:00:00 AM,AM,84
5553957443,04/26/16,1:00:00 AM,AM,55
5577150313,04/26/16,1:00:00 AM,AM,76
6117666160,04/26/16,1:00:00 AM,AM,62
6290855005,04/26/16,1:00:00 AM,AM,86
6775888955,04/26/16,1:00:00 AM,AM,77
6962181067,04/26/16,1:00:00 AM,AM,55
7007744171,04/26/16,1:00:00 AM,AM,65
7086361926,04/26/16,1:00:00 AM,AM,70
8053475328,04/26/16,1:00:00 AM,AM,97
8253242879,04/26/16,1:00:00 AM,AM,59
8378563200,04/26/16,1:00:00 AM,AM,92
8583815059,04/26/16,1:00:00 AM,AM,84
8792009665,04/26/16,1:00:00 AM,AM,70
8877689391,04/26/16,1:00:00 AM,AM,73
1503960366,04/26/16,12:00:00 PM,AM,56
1624580081,04/26/16,12:00:00 PM,AM,55
1644430081,04/26/16,12:00:00 PM,AM,85
1844505072,04/26/16,12:00:00 PM,AM,56
1927972279,04/26/16,12:00:00 PM,AM,89
2022484408,04/26/16,12:00:00 PM,AM,62
2026352035,04/26/16,12:00:00 PM,AM,47
2320127002,04/26/16,12:00:00 PM,AM,55
2347167796,04/26/16,12:00:00 PM,AM,57
2873212765,04/26/16,12:00:00 PM,AM,52
3372868164,04/26/16,12:00:00 PM,AM,57
3977333714,04/26/16,12:00:00 PM,AM,43
4020332650,04/26/16,12:00:00 PM,AM,83
4319703577,04/26/16,12:00:00 PM,AM,61
4388161847,04/26/16,12:00:00 PM,AM,79
4445114986,04/26/16,12:00:00 PM,AM,70
4558609924,04/26/16,12:00:00 PM,AM,56
4702921684,04/26/16,12:00:00 PM,AM,84
5553957443,04/26/16,12:00:00 PM,AM,55
5577150313,04/26/16,12:00:00 PM,AM,79
6117666160,04/26/16,12:00:00 PM,AM,62
6290855005,04/26/16,12:00:00 PM,AM,86
6775888955,04/26/16,12:00:00 PM,AM,77
6962181067,04/26/16,12:00:00 PM,AM,54
7007744171,04/26/16,12:00:00 PM,AM,65
7086361926,04/26/16,12:00:00 PM,AM,68
8053475328,04/26/16,12:00:00 PM,AM,91
8253242879,04/26/16,12:00:00 PM,AM,59
8378563200,04/26/16,12:00:00 PM,AM,92
8583815059,04/26/16,12:00:00 PM,AM,84
8792009665,04/26/16,12:00:00 PM,AM,70
8877689391,04/26/16,12:00:00 PM,AM,73
1503960366,04/25/16,11:00:00 AM,PM,54
1624580081,04/25/16,11:00:00 AM,PM,62
1644430081,04/25/16,11:00:00 AM,PM,95
1844505072,04/25/16,11:00:00 AM,PM,56
1927972279,04/25/16,11:00:00 AM,PM,87
2022484408,04/25/16,11:00:00 AM,PM,62
2026352035,04/25/16,11:00:00 AM,PM,47
2320127002,04/25/16,11:00:00 AM,PM,66
2347167796,04/25/16,11:00:00 AM,PM,57
2873212765,04/25/16,11:00:00 AM,PM,52
3372868164,04/25/16,11:00:00 AM,PM,56
3977333714,04/25/16,11:00:00 AM,PM,54
4020332650,04/25/16,11:00:00 AM,PM,83
4319703577,04/25/16,11:00:00 AM,PM,70
4388161847,04/25/16,11:00:00 AM,PM,83
4445114986,04/25/16,11:00:00 AM,PM,104
4558609924,04/25/16,11:00:00 AM,PM,56
4702921684,04/25/16,11:00:00 AM,PM,84
5553957443,04/25/16,11:00:00 AM,PM,55
5577150313,04/25/16,11:00:00 AM,PM,76
6117666160,04/25/16,11:00:00 AM,PM,62
6290855005,04/25/16,11:00:00 AM,PM,86
6775888955,04/25/16,11:00:00 AM,PM,77
6962181067,04/25/16,11:00:00 AM,PM,54
7007744171,04/25/16,11:00:00 AM,PM,65
7086361926,04/25/16,11:00:00 AM,PM,68
8053475328,04/25/16,11:00:00 AM,PM,78
8253242879,04/25/16,11:00:00 AM,PM,59
8378563200,04/25/16,11:00:00 AM,PM,101
8583815059,04/25/16,11:00:00 AM,PM,110
8792009665,04/25/16,11:00:00 AM,PM,70
8877689391,04/25/16,11:00:00 AM,PM,73
1503960366,04/25/16,10:00:00 AM,PM,68
1624580081,04/25/16,10:00:00 AM,PM,61
1644430081,04/25/16,10:00:00 AM,PM,84
1844505072,04/25/16,10:00:00 AM,PM,56
1927972279,04/25/16,10:00:00 AM,PM,87
2022484408,04/25/16,10:00:00 AM,PM,62
2026352035,04/25/16,10:00:00 AM,PM,47
2320127002,04/25/16,10:00:00 AM,PM,95
2347167796,04/25/16,10:00:00 AM,PM,92
2873212765,04/25/16,10:00:00 AM,PM,52
3372868164,04/25/16,10:00:00 AM,PM,64
3977333714,04/25/16,10:00:00 AM,PM,73
4020332650,04/25/16,10:00:00 AM,PM,83
4319703577,04/25/16,10:00:00 AM,PM,100
4388161847,04/25/16,10:00:00 AM,PM,90
4445114986,04/25/16,10:00:00 AM,PM,112
4558609924,04/25/16,10:00:00 AM,PM,79
4702921684,04/25/16,10:00:00 AM,PM,156
5553957443,04/25/16,10:00:00 AM,PM,61
5577150313,04/25/16,10:00:00 AM,PM,83
6117666160,04/25/16,10:00:00 AM,PM,62
6290855005,04/25/16,10:00:00 AM,PM,86
6775888955,04/25/16,10:00:00 AM,PM,77
6962181067,04/25/16,10:00:00 AM,PM,66
7007744171,04/25/16,10:00:00 AM,PM,65
7086361926,04/25/16,10:00:00 AM,PM,76
8053475328,04/25/16,10:00:00 AM,PM,219
8253242879,04/25/16,10:00:00 AM,PM,59
8378563200,04/25/16,10:00:00 AM,PM,91
8583815059,04/25/16,10:00:00 AM,PM,103
8792009665,04/25/16,10:00:00 AM,PM,70
8877689391,04/25/16,10:00:00 AM,PM,110
1503960366,04/25/16,9:00:00 AM,PM,267
1624580081,04/25/16,9:00:00 AM,PM,53
1644430081,04/25/16,9:00:00 AM,PM,84
1844505072,04/25/16,9:00:00 AM,PM,56
1927972279,04/25/16,9:00:00 AM,PM,113
2022484408,04/25/16,9:00:00 AM,PM,62
2026352035,04/25/16,9:00:00 AM,PM,47
2320127002,04/25/16,9:00:00 AM,PM,87
2347167796,04/25/16,9:00:00 AM,PM,77
2873212765,04/25/16,9:00:00 AM,PM,63
3372868164,04/25/16,9:00:00 AM,PM,80
3977333714,04/25/16,9:00:00 AM,PM,225
4020332650,04/25/16,9:00:00 AM,PM,83
4319703577,04/25/16,9:00:00 AM,PM,67
4388161847,04/25/16,9:00:00 AM,PM,144
4445114986,04/25/16,9:00:00 AM,PM,93
4558609924,04/25/16,9:00:00 AM,PM,122
4702921684,04/25/16,9:00:00 AM,PM,233
5553957443,04/25/16,9:00:00 AM,PM,91
5577150313,04/25/16,9:00:00 AM,PM,93
6117666160,04/25/16,9:00:00 AM,PM,62
6290855005,04/25/16,9:00:00 AM,PM,86
6775888955,04/25/16,9:00:00 AM,PM,77
6962181067,04/25/16,9:00:00 AM,PM,57
7007744171,04/25/16,9:00:00 AM,PM,65
7086361926,04/25/16,9:00:00 AM,PM,79
8053475328,04/25/16,9:00:00 AM,PM,320
8253242879,04/25/16,9:00:00 AM,PM,59
8378563200,04/25/16,9:00:00 AM,PM,94
8583815059,04/25/16,9:00:00 AM,PM,94
8792009665,04/25/16,9:00:00 AM,PM,70
8877689391,04/25/16,9:00:00 AM,PM,118
1503960366,04/25/16,8:00:00 AM,PM,95
1624580081,04/25/16,8:00:00 AM,PM,51
1644430081,04/25/16,8:00:00 AM,PM,84
1844505072,04/25/16,8:00:00 AM,PM,56
1927972279,04/25/16,8:00:00 AM,PM,93
2022484408,04/25/16,8:00:00 AM,PM,72
2026352035,04/25/16,8:00:00 AM,PM,47
2320127002,04/25/16,8:00:00 AM,PM,80
2347167796,04/25/16,8:00:00 AM,PM,100
2873212765,04/25/16,8:00:00 AM,PM,52
3372868164,04/25/16,8:00:00 AM,PM,100
3977333714,04/25/16,8:00:00 AM,PM,217
4020332650,04/25/16,8:00:00 AM,PM,83
4319703577,04/25/16,8:00:00 AM,PM,73
4388161847,04/25/16,8:00:00 AM,PM,309
4445114986,04/25/16,8:00:00 AM,PM,92
4558609924,04/25/16,8:00:00 AM,PM,98
4702921684,04/25/16,8:00:00 AM,PM,180
5553957443,04/25/16,8:00:00 AM,PM,64
5577150313,04/25/16,8:00:00 AM,PM,118
6117666160,04/25/16,8:00:00 AM,PM,62
6290855005,04/25/16,8:00:00 AM,PM,86
6775888955,04/25/16,8:00:00 AM,PM,77
6962181067,04/25/16,8:00:00 AM,PM,57
7007744171,04/25/16,8:00:00 AM,PM,136
7086361926,04/25/16,8:00:00 AM,PM,110
8053475328,04/25/16,8:00:00 AM,PM,103
8253242879,04/25/16,8:00:00 AM,PM,59
8378563200,04/25/16,8:00:00 AM,PM,94
8583815059,04/25/16,8:00:00 AM,PM,114
8792009665,04/25/16,8:00:00 AM,PM,70
8877689391,04/25/16,8:00:00 AM,PM,165
1503960366,04/25/16,7:00:00 AM,PM,182
1624580081,04/25/16,7:00:00 AM,PM,71
1644430081,04/25/16,7:00:00 AM,PM,143
1844505072,04/25/16,7:00:00 AM,PM,56
1927972279,04/25/16,7:00:00 AM,PM,86
2022484408,04/25/16,7:00:00 AM,PM,161
2026352035,04/25/16,7:00:00 AM,PM,47
2320127002,04/25/16,7:00:00 AM,PM,63
2347167796,04/25/16,7:00:00 AM,PM,202
2873212765,04/25/16,7:00:00 AM,PM,66
3372868164,04/25/16,7:00:00 AM,PM,77
3977333714,04/25/16,7:00:00 AM,PM,49
4020332650,04/25/16,7:00:00 AM,PM,83
4319703577,04/25/16,7:00:00 AM,PM,141
4388161847,04/25/16,7:00:00 AM,PM,240
4445114986,04/25/16,7:00:00 AM,PM,109
4558609924,04/25/16,7:00:00 AM,PM,123
4702921684,04/25/16,7:00:00 AM,PM,262
5553957443,04/25/16,7:00:00 AM,PM,90
5577150313,04/25/16,7:00:00 AM,PM,213
6117666160,04/25/16,7:00:00 AM,PM,62
6290855005,04/25/16,7:00:00 AM,PM,86
6775888955,04/25/16,7:00:00 AM,PM,77
6962181067,04/25/16,7:00:00 AM,PM,70
7007744171,04/25/16,7:00:00 AM,PM,78
7086361926,04/25/16,7:00:00 AM,PM,108
8053475328,04/25/16,7:00:00 AM,PM,386
8253242879,04/25/16,7:00:00 AM,PM,59
8378563200,04/25/16,7:00:00 AM,PM,131
8583815059,04/25/16,7:00:00 AM,PM,99
8792009665,04/25/16,7:00:00 AM,PM,70
8877689391,04/25/16,7:00:00 AM,PM,440
1503960366,04/25/16,6:00:00 AM,PM,61
1624580081,04/25/16,6:00:00 AM,PM,72
1644430081,04/25/16,6:00:00 AM,PM,126
1844505072,04/25/16,6:00:00 AM,PM,56
1927972279,04/25/16,6:00:00 AM,PM,86
2022484408,04/25/16,6:00:00 AM,PM,100
2026352035,04/25/16,6:00:00 AM,PM,47
2320127002,04/25/16,6:00:00 AM,PM,90
2347167796,04/25/16,6:00:00 AM,PM,210
2873212765,04/25/16,6:00:00 AM,PM,83
3372868164,04/25/16,6:00:00 AM,PM,88
3977333714,04/25/16,6:00:00 AM,PM,50
4020332650,04/25/16,6:00:00 AM,PM,83
4319703577,04/25/16,6:00:00 AM,PM,146
4388161847,04/25/16,6:00:00 AM,PM,159
4445114986,04/25/16,6:00:00 AM,PM,83
4558609924,04/25/16,6:00:00 AM,PM,118
4702921684,04/25/16,6:00:00 AM,PM,151
5553957443,04/25/16,6:00:00 AM,PM,123
5577150313,04/25/16,6:00:00 AM,PM,97
6117666160,04/25/16,6:00:00 AM,PM,62
6290855005,04/25/16,6:00:00 AM,PM,86
6775888955,04/25/16,6:00:00 AM,PM,77
6962181067,04/25/16,6:00:00 AM,PM,83
7007744171,04/25/16,6:00:00 AM,PM,143
7086361926,04/25/16,6:00:00 AM,PM,341
8053475328,04/25/16,6:00:00 AM,PM,184
8253242879,04/25/16,6:00:00 AM,PM,59
8378563200,04/25/16,6:00:00 AM,PM,129
8583815059,04/25/16,6:00:00 AM,PM,91
8792009665,04/25/16,6:00:00 AM,PM,70
8877689391,04/25/16,6:00:00 AM,PM,587
1503960366,04/25/16,5:00:00 AM,PM,67
1624580081,04/25/16,5:00:00 AM,PM,86
1644430081,04/25/16,5:00:00 AM,PM,136
1844505072,04/25/16,5:00:00 AM,PM,56
1927972279,04/25/16,5:00:00 AM,PM,86
2022484408,04/25/16,5:00:00 AM,PM,113
2026352035,04/25/16,5:00:00 AM,PM,47
2320127002,04/25/16,5:00:00 AM,PM,126
2347167796,04/25/16,5:00:00 AM,PM,82
2873212765,04/25/16,5:00:00 AM,PM,80
3372868164,04/25/16,5:00:00 AM,PM,89
3977333714,04/25/16,5:00:00 AM,PM,43
4020332650,04/25/16,5:00:00 AM,PM,83
4319703577,04/25/16,5:00:00 AM,PM,144
4388161847,04/25/16,5:00:00 AM,PM,304
4445114986,04/25/16,5:00:00 AM,PM,137
4558609924,04/25/16,5:00:00 AM,PM,134
4702921684,04/25/16,5:00:00 AM,PM,187
5553957443,04/25/16,5:00:00 AM,PM,141
5577150313,04/25/16,5:00:00 AM,PM,129
6117666160,04/25/16,5:00:00 AM,PM,62
6290855005,04/25/16,5:00:00 AM,PM,111
6775888955,04/25/16,5:00:00 AM,PM,77
6962181067,04/25/16,5:00:00 AM,PM,190
7007744171,04/25/16,5:00:00 AM,PM,108
7086361926,04/25/16,5:00:00 AM,PM,379
8053475328,04/25/16,5:00:00 AM,PM,279
8253242879,04/25/16,5:00:00 AM,PM,63
8378563200,04/25/16,5:00:00 AM,PM,114
8583815059,04/25/16,5:00:00 AM,PM,92
8792009665,04/25/16,5:00:00 AM,PM,70
8877689391,04/25/16,5:00:00 AM,PM,134
1503960366,04/25/16,4:00:00 AM,PM,71
1624580081,04/25/16,4:00:00 AM,PM,60
1644430081,04/25/16,4:00:00 AM,PM,106
1844505072,04/25/16,4:00:00 AM,PM,56
1927972279,04/25/16,4:00:00 AM,PM,86
2022484408,04/25/16,4:00:00 AM,PM,120
2026352035,04/25/16,4:00:00 AM,PM,84
2320127002,04/25/16,4:00:00 AM,PM,94
2347167796,04/25/16,4:00:00 AM,PM,75
2873212765,04/25/16,4:00:00 AM,PM,100
3372868164,04/25/16,4:00:00 AM,PM,102
3977333714,04/25/16,4:00:00 AM,PM,62
4020332650,04/25/16,4:00:00 AM,PM,83
4319703577,04/25/16,4:00:00 AM,PM,104
4388161847,04/25/16,4:00:00 AM,PM,180
4445114986,04/25/16,4:00:00 AM,PM,110
4558609924,04/25/16,4:00:00 AM,PM,249
4702921684,04/25/16,4:00:00 AM,PM,118
5553957443,04/25/16,4:00:00 AM,PM,67
5577150313,04/25/16,4:00:00 AM,PM,166
6117666160,04/25/16,4:00:00 AM,PM,62
6290855005,04/25/16,4:00:00 AM,PM,144
6775888955,04/25/16,4:00:00 AM,PM,77
6962181067,04/25/16,4:00:00 AM,PM,126
7007744171,04/25/16,4:00:00 AM,PM,74
7086361926,04/25/16,4:00:00 AM,PM,134
8053475328,04/25/16,4:00:00 AM,PM,116
8253242879,04/25/16,4:00:00 AM,PM,184
8378563200,04/25/16,4:00:00 AM,PM,112
8583815059,04/25/16,4:00:00 AM,PM,145
8792009665,04/25/16,4:00:00 AM,PM,70
8877689391,04/25/16,4:00:00 AM,PM,156
1503960366,04/25/16,3:00:00 AM,PM,76
1624580081,04/25/16,3:00:00 AM,PM,54
1644430081,04/25/16,3:00:00 AM,PM,99
1844505072,04/25/16,3:00:00 AM,PM,56
1927972279,04/25/16,3:00:00 AM,PM,86
2022484408,04/25/16,3:00:00 AM,PM,95
2026352035,04/25/16,3:00:00 AM,PM,90
2320127002,04/25/16,3:00:00 AM,PM,58
2347167796,04/25/16,3:00:00 AM,PM,83
2873212765,04/25/16,3:00:00 AM,PM,69
3372868164,04/25/16,3:00:00 AM,PM,74
3977333714,04/25/16,3:00:00 AM,PM,56
4020332650,04/25/16,3:00:00 AM,PM,83
4319703577,04/25/16,3:00:00 AM,PM,111
4388161847,04/25/16,3:00:00 AM,PM,122
4445114986,04/25/16,3:00:00 AM,PM,106
4558609924,04/25/16,3:00:00 AM,PM,111
4702921684,04/25/16,3:00:00 AM,PM,111
5553957443,04/25/16,3:00:00 AM,PM,73
5577150313,04/25/16,3:00:00 AM,PM,114
6117666160,04/25/16,3:00:00 AM,PM,62
6290855005,04/25/16,3:00:00 AM,PM,131
6775888955,04/25/16,3:00:00 AM,PM,77
6962181067,04/25/16,3:00:00 AM,PM,85
7007744171,04/25/16,3:00:00 AM,PM,104
7086361926,04/25/16,3:00:00 AM,PM,74
8053475328,04/25/16,3:00:00 AM,PM,86
8253242879,04/25/16,3:00:00 AM,PM,204
8378563200,04/25/16,3:00:00 AM,PM,193
8583815059,04/25/16,3:00:00 AM,PM,142
8792009665,04/25/16,3:00:00 AM,PM,70
8877689391,04/25/16,3:00:00 AM,PM,88
1503960366,04/25/16,2:00:00 AM,PM,62
1624580081,04/25/16,2:00:00 AM,PM,54
1644430081,04/25/16,2:00:00 AM,PM,92
1844505072,04/25/16,2:00:00 AM,PM,56
